ArraySize,ArrayType,Algorithm,Threshold,TimeMs
7300,Random,Hybrid,10,39.000000
7300,AlmostSorted,Hybrid,10,0.000000
7300,ReverseSorted,Hybrid,10,94.000000
7300,Random,Hybrid,50,47.000000
7300,AlmostSorted,Hybrid,50,0.000000
7300,ReverseSorted,Hybrid,50,96.000000
7400,Random,StandardMerge,0,1.000000
7400,AlmostSorted,StandardMerge,0,0.000000
7400,ReverseSorted,StandardMerge,0,1.000000
7400,Random,Hybrid,10,45.000000
7400,AlmostSorted,Hybrid,10,0.000000
7400,ReverseSorted,Hybrid,10,91.000000
7400,Random,Hybrid,50,51.000000
7400,AlmostSorted,Hybrid,50,0.000000
7400,ReverseSorted,Hybrid,50,79.000000
7500,Random,StandardMerge,0,2.000000
7500,AlmostSorted,StandardMerge,0,1.000000
7500,ReverseSorted,StandardMerge,0,2.000000
7500,Random,Hybrid,10,42.000000
7500,AlmostSorted,Hybrid,10,0.000000
7500,ReverseSorted,Hybrid,10,89.000000
7500,Random,Hybrid,50,44.000000
7500,AlmostSorted,Hybrid,50,0.000000
7500,ReverseSorted,Hybrid,50,97.000000
7600,Random,StandardMerge,0,1.000000
7600,AlmostSorted,StandardMerge,0,0.000000
7600,ReverseSorted,StandardMerge,0,1.000000
7600,Random,Hybrid,10,53.000000
7600,AlmostSorted,Hybrid,10,0.000000
7600,ReverseSorted,Hybrid,10,88.000000
7600,Random,Hybrid,50,41.000000
7600,AlmostSorted,Hybrid,50,0.000000
7600,ReverseSorted,Hybrid,50,92.000000
7700,Random,StandardMerge,0,1.000000
7700,AlmostSorted,StandardMerge,0,1.000000
7700,ReverseSorted,StandardMerge,0,1.000000
7700,Random,Hybrid,10,41.000000
7700,AlmostSorted,Hybrid,10,0.000000
7700,ReverseSorted,Hybrid,10,104.000000
7700,Random,Hybrid,50,45.000000
7700,AlmostSorted,Hybrid,50,0.000000
7700,ReverseSorted,Hybrid,50,103.000000
7800,Random,StandardMerge,0,2.000000
7800,AlmostSorted,StandardMerge,0,2.000000
7800,ReverseSorted,StandardMerge,0,2.000000
7800,Random,Hybrid,10,53.000000
7800,AlmostSorted,Hybrid,10,0.000000
7800,ReverseSorted,Hybrid,10,101.000000
7800,Random,Hybrid,50,47.000000
7800,AlmostSorted,Hybrid,50,0.000000
7800,ReverseSorted,Hybrid,50,96.000000
7900,Random,StandardMerge,0,1.000000
7900,AlmostSorted,StandardMerge,0,1.000000
7900,ReverseSorted,StandardMerge,0,1.000000
7900,Random,Hybrid,10,45.000000
7900,AlmostSorted,Hybrid,10,0.000000
7900,ReverseSorted,Hybrid,10,92.000000
7900,Random,Hybrid,50,46.000000
7900,AlmostSorted,Hybrid,50,0.000000
7900,ReverseSorted,Hybrid,50,96.000000
8000,Random,StandardMerge,0,1.000000
8000,AlmostSorted,StandardMerge,0,1.000000
8000,ReverseSorted,StandardMerge,0,1.000000
8000,Random,Hybrid,10,46.000000
8000,AlmostSorted,Hybrid,10,0.000000
8000,ReverseSorted,Hybrid,10,107.000000
8000,Random,Hybrid,50,55.000000
8000,AlmostSorted,Hybrid,50,0.000000
8000,ReverseSorted,Hybrid,50,130.000000
8100,Random,StandardMerge,0,2.000000
8100,AlmostSorted,StandardMerge,0,1.000000
8100,ReverseSorted,StandardMerge,0,1.000000
8100,Random,Hybrid,10,68.000000
8100,AlmostSorted,Hybrid,10,0.000000
8100,ReverseSorted,Hybrid,10,102.000000
8100,Random,Hybrid,50,51.000000
8100,AlmostSorted,Hybrid,50,0.000000
8100,ReverseSorted,Hybrid,50,102.000000
8200,Random,StandardMerge,0,1.000000
8200,AlmostSorted,StandardMerge,0,1.000000
8200,ReverseSorted,StandardMerge,0,1.000000
8200,Random,Hybrid,10,48.000000
8200,AlmostSorted,Hybrid,10,0.000000
8200,ReverseSorted,Hybrid,10,172.000000
8200,Random,Hybrid,50,142.000000
8200,AlmostSorted,Hybrid,50,0.000000
8200,ReverseSorted,Hybrid,50,138.000000
8300,Random,StandardMerge,0,1.000000
8300,AlmostSorted,StandardMerge,0,1.000000
8300,ReverseSorted,StandardMerge,0,1.000000
8300,Random,Hybrid,10,80.000000
8300,AlmostSorted,Hybrid,10,0.000000
8300,ReverseSorted,Hybrid,10,141.000000
8300,Random,Hybrid,50,66.000000
8300,AlmostSorted,Hybrid,50,0.000000
8300,ReverseSorted,Hybrid,50,121.000000
8400,Random,StandardMerge,0,1.000000
8400,AlmostSorted,StandardMerge,0,1.000000
8400,ReverseSorted,StandardMerge,0,1.000000
8400,Random,Hybrid,10,74.000000
8400,AlmostSorted,Hybrid,10,0.000000
8400,ReverseSorted,Hybrid,10,130.000000
8400,Random,Hybrid,50,78.000000
8400,AlmostSorted,Hybrid,50,0.000000
8400,ReverseSorted,Hybrid,50,122.000000
8500,Random,StandardMerge,0,1.000000
8500,AlmostSorted,StandardMerge,0,1.000000
8500,ReverseSorted,StandardMerge,0,1.000000
8500,Random,Hybrid,10,72.000000
8500,AlmostSorted,Hybrid,10,0.000000
8500,ReverseSorted,Hybrid,10,112.000000
8500,Random,Hybrid,50,53.000000
8500,AlmostSorted,Hybrid,50,0.000000
8500,ReverseSorted,Hybrid,50,103.000000
8600,Random,StandardMerge,0,1.000000
8600,AlmostSorted,StandardMerge,0,1.000000
8600,ReverseSorted,StandardMerge,0,1.000000
8600,Random,Hybrid,10,58.000000
8600,AlmostSorted,Hybrid,10,0.000000
8600,ReverseSorted,Hybrid,10,120.000000
8600,Random,Hybrid,50,64.000000
8600,AlmostSorted,Hybrid,50,0.000000
8600,ReverseSorted,Hybrid,50,112.000000
8700,Random,StandardMerge,0,2.000000
8700,AlmostSorted,StandardMerge,0,1.000000
8700,ReverseSorted,StandardMerge,0,1.000000
8700,Random,Hybrid,10,60.000000
8700,AlmostSorted,Hybrid,10,0.000000
8700,ReverseSorted,Hybrid,10,116.000000
8700,Random,Hybrid,50,55.000000
8700,AlmostSorted,Hybrid,50,0.000000
8700,ReverseSorted,Hybrid,50,122.000000
8800,Random,StandardMerge,0,4.000000
8800,AlmostSorted,StandardMerge,0,1.000000
8800,ReverseSorted,StandardMerge,0,1.000000
8800,Random,Hybrid,10,64.000000
8800,AlmostSorted,Hybrid,10,0.000000
8800,ReverseSorted,Hybrid,10,119.000000
8800,Random,Hybrid,50,108.000000
8800,AlmostSorted,Hybrid,50,0.000000
8800,ReverseSorted,Hybrid,50,127.000000
8900,Random,StandardMerge,0,1.000000
8900,AlmostSorted,StandardMerge,0,1.000000
8900,ReverseSorted,StandardMerge,0,1.000000
8900,Random,Hybrid,10,66.000000
8900,AlmostSorted,Hybrid,10,0.000000
8900,ReverseSorted,Hybrid,10,127.000000
8900,Random,Hybrid,50,59.000000
8900,AlmostSorted,Hybrid,50,0.000000
8900,ReverseSorted,Hybrid,50,137.000000
9000,Random,StandardMerge,0,4.000000
9000,AlmostSorted,StandardMerge,0,1.000000
9000,ReverseSorted,StandardMerge,0,1.000000
9000,Random,Hybrid,10,79.000000
9000,AlmostSorted,Hybrid,10,0.000000
9000,ReverseSorted,Hybrid,10,147.000000
9000,Random,Hybrid,50,66.000000
9000,AlmostSorted,Hybrid,50,0.000000
9000,ReverseSorted,Hybrid,50,135.000000
9100,Random,StandardMerge,0,5.000000
9100,AlmostSorted,StandardMerge,0,2.000000
9100,ReverseSorted,StandardMerge,0,2.000000
9100,Random,Hybrid,10,59.000000
9100,AlmostSorted,Hybrid,10,0.000000
9100,ReverseSorted,Hybrid,10,127.000000
9100,Random,Hybrid,50,63.000000
9100,AlmostSorted,Hybrid,50,0.000000
9100,ReverseSorted,Hybrid,50,119.000000
9200,Random,StandardMerge,0,1.000000
9200,AlmostSorted,StandardMerge,0,1.000000
9200,ReverseSorted,StandardMerge,0,1.000000
9200,Random,Hybrid,10,70.000000
9200,AlmostSorted,Hybrid,10,0.000000
9200,ReverseSorted,Hybrid,10,132.000000
9200,Random,Hybrid,50,64.000000
9200,AlmostSorted,Hybrid,50,0.000000
9200,ReverseSorted,Hybrid,50,124.000000
9300,Random,StandardMerge,0,1.000000
9300,AlmostSorted,StandardMerge,0,1.000000
9300,ReverseSorted,StandardMerge,0,1.000000
9300,Random,Hybrid,10,82.000000
9300,AlmostSorted,Hybrid,10,0.000000
9300,ReverseSorted,Hybrid,10,132.000000
9300,Random,Hybrid,50,68.000000
9300,AlmostSorted,Hybrid,50,0.000000
9300,ReverseSorted,Hybrid,50,133.000000
9400,Random,StandardMerge,0,2.000000
9400,AlmostSorted,StandardMerge,0,4.000000
9400,ReverseSorted,StandardMerge,0,1.000000
9400,Random,Hybrid,10,89.000000
9400,AlmostSorted,Hybrid,10,0.000000
9400,ReverseSorted,Hybrid,10,163.000000
9400,Random,Hybrid,50,74.000000
9400,AlmostSorted,Hybrid,50,0.000000
9400,ReverseSorted,Hybrid,50,146.000000
9500,Random,StandardMerge,0,2.000000
9500,AlmostSorted,StandardMerge,0,1.000000
9500,ReverseSorted,StandardMerge,0,1.000000
9500,Random,Hybrid,10,71.000000
9500,AlmostSorted,Hybrid,10,0.000000
9500,ReverseSorted,Hybrid,10,168.000000
9500,Random,Hybrid,50,111.000000
9500,AlmostSorted,Hybrid,50,0.000000
9500,ReverseSorted,Hybrid,50,132.000000
9600,Random,StandardMerge,0,2.000000
9600,AlmostSorted,StandardMerge,0,1.000000
9600,ReverseSorted,StandardMerge,0,1.000000
9600,Random,Hybrid,10,79.000000
9600,AlmostSorted,Hybrid,10,0.000000
9600,ReverseSorted,Hybrid,10,148.000000
9600,Random,Hybrid,50,74.000000
9600,AlmostSorted,Hybrid,50,0.000000
9600,ReverseSorted,Hybrid,50,150.000000
9700,Random,StandardMerge,0,4.000000
9700,AlmostSorted,StandardMerge,0,6.000000
9700,ReverseSorted,StandardMerge,0,2.000000
9700,Random,Hybrid,10,80.000000
9700,AlmostSorted,Hybrid,10,0.000000
9700,ReverseSorted,Hybrid,10,146.000000
9700,Random,Hybrid,50,67.000000
9700,AlmostSorted,Hybrid,50,0.000000
9700,ReverseSorted,Hybrid,50,161.000000
9800,Random,StandardMerge,0,2.000000
9800,AlmostSorted,StandardMerge,0,1.000000
9800,ReverseSorted,StandardMerge,0,1.000000
9800,Random,Hybrid,10,72.000000
9800,AlmostSorted,Hybrid,10,0.000000
9800,ReverseSorted,Hybrid,10,155.000000
9800,Random,Hybrid,50,70.000000
9800,AlmostSorted,Hybrid,50,0.000000
9800,ReverseSorted,Hybrid,50,162.000000
9900,Random,StandardMerge,0,2.000000
9900,AlmostSorted,StandardMerge,0,1.000000
9900,ReverseSorted,StandardMerge,0,1.000000
9900,Random,Hybrid,10,72.000000
9900,AlmostSorted,Hybrid,10,0.000000
9900,ReverseSorted,Hybrid,10,153.000000
9900,Random,Hybrid,50,74.000000
9900,AlmostSorted,Hybrid,50,0.000000
9900,ReverseSorted,Hybrid,50,157.000000
10000,Random,StandardMerge,0,2.000000
10000,AlmostSorted,StandardMerge,0,1.000000
10000,ReverseSorted,StandardMerge,0,1.000000
10000,Random,Hybrid,10,86.000000
10000,AlmostSorted,Hybrid,10,0.000000
10000,ReverseSorted,Hybrid,10,178.000000
10000,Random,Hybrid,50,77.000000
10000,AlmostSorted,Hybrid,50,0.000000
10000,ReverseSorted,Hybrid,50,153.000000
10100,Random,StandardMerge,0,2.000000
10100,AlmostSorted,StandardMerge,0,1.000000
10100,ReverseSorted,StandardMerge,0,1.000000
10100,Random,Hybrid,10,75.000000
10100,AlmostSorted,Hybrid,10,0.000000
10100,ReverseSorted,Hybrid,10,165.000000
10100,Random,Hybrid,50,88.000000
10100,AlmostSorted,Hybrid,50,0.000000
10100,ReverseSorted,Hybrid,50,166.000000
10200,Random,StandardMerge,0,2.000000
10200,AlmostSorted,StandardMerge,0,1.000000
10200,ReverseSorted,StandardMerge,0,1.000000
10200,Random,Hybrid,10,87.000000
10200,AlmostSorted,Hybrid,10,0.000000
10200,ReverseSorted,Hybrid,10,176.000000
10200,Random,Hybrid,50,96.000000
10200,AlmostSorted,Hybrid,50,0.000000
10200,ReverseSorted,Hybrid,50,182.000000
10300,Random,StandardMerge,0,2.000000
10300,AlmostSorted,StandardMerge,0,1.000000
10300,ReverseSorted,StandardMerge,0,1.000000
10300,Random,Hybrid,10,87.000000
10300,AlmostSorted,Hybrid,10,0.000000
10300,ReverseSorted,Hybrid,10,183.000000
10300,Random,Hybrid,50,92.000000
10300,AlmostSorted,Hybrid,50,0.000000
10300,ReverseSorted,Hybrid,50,183.000000
10400,Random,StandardMerge,0,2.000000
10400,AlmostSorted,StandardMerge,0,1.000000
10400,ReverseSorted,StandardMerge,0,1.000000
10400,Random,Hybrid,10,87.000000
10400,AlmostSorted,Hybrid,10,2.000000
10400,ReverseSorted,Hybrid,10,178.000000
10400,Random,Hybrid,50,97.000000
10400,AlmostSorted,Hybrid,50,0.000000
10400,ReverseSorted,Hybrid,50,155.000000
10500,Random,StandardMerge,0,2.000000
10500,AlmostSorted,StandardMerge,0,1.000000
10500,ReverseSorted,StandardMerge,0,1.000000
10500,Random,Hybrid,10,83.000000
10500,AlmostSorted,Hybrid,10,0.000000
10500,ReverseSorted,Hybrid,10,162.000000
10500,Random,Hybrid,50,81.000000
10500,AlmostSorted,Hybrid,50,0.000000
10500,ReverseSorted,Hybrid,50,166.000000
10600,Random,StandardMerge,0,2.000000
10600,AlmostSorted,StandardMerge,0,1.000000
10600,ReverseSorted,StandardMerge,0,1.000000
10600,Random,Hybrid,10,81.000000
10600,AlmostSorted,Hybrid,10,0.000000
10600,ReverseSorted,Hybrid,10,157.000000
10600,Random,Hybrid,50,95.000000
10600,AlmostSorted,Hybrid,50,0.000000
10600,ReverseSorted,Hybrid,50,199.000000
10700,Random,StandardMerge,0,2.000000
10700,AlmostSorted,StandardMerge,0,2.000000
10700,ReverseSorted,StandardMerge,0,6.000000
10700,Random,Hybrid,10,83.000000
10700,AlmostSorted,Hybrid,10,0.000000
10700,ReverseSorted,Hybrid,10,170.000000
10700,Random,Hybrid,50,88.000000
10700,AlmostSorted,Hybrid,50,0.000000
10700,ReverseSorted,Hybrid,50,160.000000
10800,Random,StandardMerge,0,2.000000
10800,AlmostSorted,StandardMerge,0,1.000000
10800,ReverseSorted,StandardMerge,0,1.000000
10800,Random,Hybrid,10,108.000000
10800,AlmostSorted,Hybrid,10,0.000000
10800,ReverseSorted,Hybrid,10,182.000000
10800,Random,Hybrid,50,80.000000
10800,AlmostSorted,Hybrid,50,0.000000
10800,ReverseSorted,Hybrid,50,197.000000
10900,Random,StandardMerge,0,2.000000
10900,AlmostSorted,StandardMerge,0,1.000000
10900,ReverseSorted,StandardMerge,0,2.000000
10900,Random,Hybrid,10,91.000000
10900,AlmostSorted,Hybrid,10,0.000000
10900,ReverseSorted,Hybrid,10,183.000000
10900,Random,Hybrid,50,103.000000
10900,AlmostSorted,Hybrid,50,0.000000
10900,ReverseSorted,Hybrid,50,186.000000
11000,Random,StandardMerge,0,5.000000
11000,AlmostSorted,StandardMerge,0,2.000000
11000,ReverseSorted,StandardMerge,0,2.000000
11000,Random,Hybrid,10,93.000000
11000,AlmostSorted,Hybrid,10,0.000000
11000,ReverseSorted,Hybrid,10,200.000000
11000,Random,Hybrid,50,91.000000
11000,AlmostSorted,Hybrid,50,0.000000
11000,ReverseSorted,Hybrid,50,195.000000
11100,Random,StandardMerge,0,2.000000
11100,AlmostSorted,StandardMerge,0,1.000000
11100,ReverseSorted,StandardMerge,0,1.000000
11100,Random,Hybrid,10,86.000000
11100,AlmostSorted,Hybrid,10,0.000000
11100,ReverseSorted,Hybrid,10,191.000000
11100,Random,Hybrid,50,88.000000
11100,AlmostSorted,Hybrid,50,0.000000
11100,ReverseSorted,Hybrid,50,182.000000
11200,Random,StandardMerge,0,2.000000
11200,AlmostSorted,StandardMerge,0,1.000000
11200,ReverseSorted,StandardMerge,0,5.000000
11200,Random,Hybrid,10,109.000000
11200,AlmostSorted,Hybrid,10,0.000000
11200,ReverseSorted,Hybrid,10,213.000000
11200,Random,Hybrid,50,102.000000
11200,AlmostSorted,Hybrid,50,0.000000
11200,ReverseSorted,Hybrid,50,196.000000
11300,Random,StandardMerge,0,2.000000
11300,AlmostSorted,StandardMerge,0,1.000000
11300,ReverseSorted,StandardMerge,0,1.000000
11300,Random,Hybrid,10,104.000000
11300,AlmostSorted,Hybrid,10,0.000000
11300,ReverseSorted,Hybrid,10,225.000000
11300,Random,Hybrid,50,102.000000
11300,AlmostSorted,Hybrid,50,0.000000
11300,ReverseSorted,Hybrid,50,198.000000
11400,Random,StandardMerge,0,2.000000
11400,AlmostSorted,StandardMerge,0,3.000000
11400,ReverseSorted,StandardMerge,0,1.000000
11400,Random,Hybrid,10,117.000000
11400,AlmostSorted,Hybrid,10,0.000000
11400,ReverseSorted,Hybrid,10,207.000000
11400,Random,Hybrid,50,126.000000
11400,AlmostSorted,Hybrid,50,0.000000
11400,ReverseSorted,Hybrid,50,225.000000
11500,Random,StandardMerge,0,2.000000
11500,AlmostSorted,StandardMerge,0,2.000000
11500,ReverseSorted,StandardMerge,0,1.000000
11500,Random,Hybrid,10,99.000000
11500,AlmostSorted,Hybrid,10,0.000000
11500,ReverseSorted,Hybrid,10,227.000000
11500,Random,Hybrid,50,101.000000
11500,AlmostSorted,Hybrid,50,0.000000
11500,ReverseSorted,Hybrid,50,212.000000
11600,Random,StandardMerge,0,2.000000
11600,AlmostSorted,StandardMerge,0,1.000000
11600,ReverseSorted,StandardMerge,0,1.000000
11600,Random,Hybrid,10,103.000000
11600,AlmostSorted,Hybrid,10,0.000000
11600,ReverseSorted,Hybrid,10,242.000000
11600,Random,Hybrid,50,116.000000
11600,AlmostSorted,Hybrid,50,0.000000
11600,ReverseSorted,Hybrid,50,216.000000
11700,Random,StandardMerge,0,4.000000
11700,AlmostSorted,StandardMerge,0,2.000000
11700,ReverseSorted,StandardMerge,0,2.000000
11700,Random,Hybrid,10,106.000000
11700,AlmostSorted,Hybrid,10,0.000000
11700,ReverseSorted,Hybrid,10,257.000000
11700,Random,Hybrid,50,104.000000
11700,AlmostSorted,Hybrid,50,0.000000
11700,ReverseSorted,Hybrid,50,225.000000
11800,Random,StandardMerge,0,2.000000
11800,AlmostSorted,StandardMerge,0,3.000000
11800,ReverseSorted,StandardMerge,0,2.000000
11800,Random,Hybrid,10,110.000000
11800,AlmostSorted,Hybrid,10,0.000000
11800,ReverseSorted,Hybrid,10,217.000000
11800,Random,Hybrid,50,127.000000
11800,AlmostSorted,Hybrid,50,0.000000
11800,ReverseSorted,Hybrid,50,242.000000
11900,Random,StandardMerge,0,2.000000
11900,AlmostSorted,StandardMerge,0,1.000000
11900,ReverseSorted,StandardMerge,0,1.000000
11900,Random,Hybrid,10,108.000000
11900,AlmostSorted,Hybrid,10,0.000000
11900,ReverseSorted,Hybrid,10,314.000000
11900,Random,Hybrid,50,111.000000
11900,AlmostSorted,Hybrid,50,0.000000
11900,ReverseSorted,Hybrid,50,220.000000
12000,Random,StandardMerge,0,2.000000
12000,AlmostSorted,StandardMerge,0,2.000000
12000,ReverseSorted,StandardMerge,0,1.000000
12000,Random,Hybrid,10,129.000000
12000,AlmostSorted,Hybrid,10,0.000000
12000,ReverseSorted,Hybrid,10,231.000000
12000,Random,Hybrid,50,126.000000
12000,AlmostSorted,Hybrid,50,0.000000
12000,ReverseSorted,Hybrid,50,245.000000
12100,Random,StandardMerge,0,3.000000
12100,AlmostSorted,StandardMerge,0,1.000000
12100,ReverseSorted,StandardMerge,0,1.000000
12100,Random,Hybrid,10,129.000000
12100,AlmostSorted,Hybrid,10,1.000000
12100,ReverseSorted,Hybrid,10,233.000000
12100,Random,Hybrid,50,115.000000
12100,AlmostSorted,Hybrid,50,0.000000
12100,ReverseSorted,Hybrid,50,283.000000
12200,Random,StandardMerge,0,3.000000
12200,AlmostSorted,StandardMerge,0,1.000000
12200,ReverseSorted,StandardMerge,0,1.000000
12200,Random,Hybrid,10,115.000000
12200,AlmostSorted,Hybrid,10,0.000000
12200,ReverseSorted,Hybrid,10,248.000000
12200,Random,Hybrid,50,120.000000
12200,AlmostSorted,Hybrid,50,0.000000
12200,ReverseSorted,Hybrid,50,225.000000
12300,Random,StandardMerge,0,3.000000
12300,AlmostSorted,StandardMerge,0,1.000000
12300,ReverseSorted,StandardMerge,0,2.000000
12300,Random,Hybrid,10,116.000000
12300,AlmostSorted,Hybrid,10,0.000000
12300,ReverseSorted,Hybrid,10,243.000000
12300,Random,Hybrid,50,124.000000
12300,AlmostSorted,Hybrid,50,0.000000
12300,ReverseSorted,Hybrid,50,227.000000
12400,Random,StandardMerge,0,3.000000
12400,AlmostSorted,StandardMerge,0,1.000000
12400,ReverseSorted,StandardMerge,0,1.000000
12400,Random,Hybrid,10,119.000000
12400,AlmostSorted,Hybrid,10,0.000000
12400,ReverseSorted,Hybrid,10,264.000000
12400,Random,Hybrid,50,127.000000
12400,AlmostSorted,Hybrid,50,0.000000
12400,ReverseSorted,Hybrid,50,243.000000
12500,Random,StandardMerge,0,2.000000
12500,AlmostSorted,StandardMerge,0,9.000000
12500,ReverseSorted,StandardMerge,0,1.000000
12500,Random,Hybrid,10,118.000000
12500,AlmostSorted,Hybrid,10,0.000000
12500,ReverseSorted,Hybrid,10,257.000000
12500,Random,Hybrid,50,122.000000
12500,AlmostSorted,Hybrid,50,0.000000
12500,ReverseSorted,Hybrid,50,283.000000
12600,Random,StandardMerge,0,3.000000
12600,AlmostSorted,StandardMerge,0,1.000000
12600,ReverseSorted,StandardMerge,0,1.000000
12600,Random,Hybrid,10,114.000000
12600,AlmostSorted,Hybrid,10,0.000000
12600,ReverseSorted,Hybrid,10,250.000000
12600,Random,Hybrid,50,124.000000
12600,AlmostSorted,Hybrid,50,0.000000
12600,ReverseSorted,Hybrid,50,257.000000
12700,Random,StandardMerge,0,2.000000
12700,AlmostSorted,StandardMerge,0,1.000000
12700,ReverseSorted,StandardMerge,0,1.000000
12700,Random,Hybrid,10,144.000000
12700,AlmostSorted,Hybrid,10,0.000000
12700,ReverseSorted,Hybrid,10,247.000000
12700,Random,Hybrid,50,130.000000
12700,AlmostSorted,Hybrid,50,0.000000
12700,ReverseSorted,Hybrid,50,261.000000
12800,Random,StandardMerge,0,2.000000
12800,AlmostSorted,StandardMerge,0,6.000000
12800,ReverseSorted,StandardMerge,0,2.000000
12800,Random,Hybrid,10,128.000000
12800,AlmostSorted,Hybrid,10,0.000000
12800,ReverseSorted,Hybrid,10,260.000000
12800,Random,Hybrid,50,152.000000
12800,AlmostSorted,Hybrid,50,0.000000
12800,ReverseSorted,Hybrid,50,427.000000
12900,Random,StandardMerge,0,4.000000
12900,AlmostSorted,StandardMerge,0,2.000000
12900,ReverseSorted,StandardMerge,0,2.000000
12900,Random,Hybrid,10,132.000000
12900,AlmostSorted,Hybrid,10,0.000000
12900,ReverseSorted,Hybrid,10,254.000000
12900,Random,Hybrid,50,130.000000
12900,AlmostSorted,Hybrid,50,0.000000
12900,ReverseSorted,Hybrid,50,278.000000
13000,Random,StandardMerge,0,4.000000
13000,AlmostSorted,StandardMerge,0,3.000000
13000,ReverseSorted,StandardMerge,0,1.000000
13000,Random,Hybrid,10,138.000000
13000,AlmostSorted,Hybrid,10,0.000000
13000,ReverseSorted,Hybrid,10,270.000000
13000,Random,Hybrid,50,158.000000
13000,AlmostSorted,Hybrid,50,0.000000
13000,ReverseSorted,Hybrid,50,274.000000
13100,Random,StandardMerge,0,4.000000
13100,AlmostSorted,StandardMerge,0,2.000000
13100,ReverseSorted,StandardMerge,0,1.000000
13100,Random,Hybrid,10,135.000000
13100,AlmostSorted,Hybrid,10,0.000000
13100,ReverseSorted,Hybrid,10,281.000000
13100,Random,Hybrid,50,129.000000
13100,AlmostSorted,Hybrid,50,0.000000
13100,ReverseSorted,Hybrid,50,283.000000
13200,Random,StandardMerge,0,3.000000
13200,AlmostSorted,StandardMerge,0,1.000000
13200,ReverseSorted,StandardMerge,0,2.000000
13200,Random,Hybrid,10,139.000000
13200,AlmostSorted,Hybrid,10,0.000000
13200,ReverseSorted,Hybrid,10,270.000000
13200,Random,Hybrid,50,134.000000
13200,AlmostSorted,Hybrid,50,0.000000
13200,ReverseSorted,Hybrid,50,269.000000
13300,Random,StandardMerge,0,3.000000
13300,AlmostSorted,StandardMerge,0,1.000000
13300,ReverseSorted,StandardMerge,0,2.000000
13300,Random,Hybrid,10,130.000000
13300,AlmostSorted,Hybrid,10,0.000000
13300,ReverseSorted,Hybrid,10,287.000000
13300,Random,Hybrid,50,148.000000
13300,AlmostSorted,Hybrid,50,0.000000
13300,ReverseSorted,Hybrid,50,281.000000
13400,Random,StandardMerge,0,3.000000
13400,AlmostSorted,StandardMerge,0,1.000000
13400,ReverseSorted,StandardMerge,0,2.000000
13400,Random,Hybrid,10,139.000000
13400,AlmostSorted,Hybrid,10,0.000000
13400,ReverseSorted,Hybrid,10,293.000000
13400,Random,Hybrid,50,138.000000
13400,AlmostSorted,Hybrid,50,0.000000
13400,ReverseSorted,Hybrid,50,293.000000
13500,Random,StandardMerge,0,2.000000
13500,AlmostSorted,StandardMerge,0,3.000000
13500,ReverseSorted,StandardMerge,0,6.000000
13500,Random,Hybrid,10,139.000000
13500,AlmostSorted,Hybrid,10,0.000000
13500,ReverseSorted,Hybrid,10,291.000000
13500,Random,Hybrid,50,139.000000
13500,AlmostSorted,Hybrid,50,0.000000
13500,ReverseSorted,Hybrid,50,272.000000
13600,Random,StandardMerge,0,2.000000
13600,AlmostSorted,StandardMerge,0,1.000000
